index	red ir
4305	23979	27769
4306	23928	27835
4307	23966	27777
4308	23959	27766
4309	23946	27830
4310	23915	27826
4311	23969	27792
4312	23984	27809
4313	23945	27865
4314	23941	27824
4315	23968	27797
4316	23964	27821
4317	23948	27872
4318	23932	27866
4319	23986	27821
4320	23995	27850
4321	23952	27899
4322	23944	27861
4323	23980	27837
4324	23985	27887
4325	23945	27910
4326	23971	27867
4327	23995	27860
4328	24011	27845
4329	23978	27900
4330	23968	27894
4331	23990	27857
4332	23986	27920
4333	23956	27918
4334	24004	27870
4335	24008	27926
4336	23964	27919
4337	24023	27881
4338	24005	27929
4339	23974	27950
4340	24022	27898
4341	24036	27881
4342	23991	27930
4343	23968	27899
4344	23991	27875
4345	23974	27881
4346	23956	27893
4347	23964	27833
4348	23981	27777
4349	23928	27799
4350	23893	27736
4351	23919	27675
4352	23902	27688
4353	23844	27673
4354	23886	27592
4355	23889	27623
4356	23870	27589
4357	23828	27602
4358	23851	27528
4359	23834	27519
4360	23808	27559
4361	23815	27490
4362	23862	27472
4363	23809	27523
4364	23797	27482
4365	23822	27465
4366	23812	27502
4367	23779	27509
4368	23810	27463
4369	23842	27447
4370	23806	27484
4371	23775	27445
4372	23804	27419
4373	23786	27462
4374	23764	27439
4375	23811	27388
4376	23798	27447
4377	23759	27451
4378	23795	27392
4379	23782	27415
4380	23745	27445
4381	23786	27386
4382	23809	27378
4383	23754	27424
4384	23761	27377
4385	23796	27359
4386	23783	27384
4387	23780	27369
4388	23786	27424
4389	23757	27438
4390	23806	27400
4391	23820	27436
4392	23762	27474
4393	23802	27432
4394	23799	27421
4395	23787	27488
4396	23774	27498
4397	23807	27453
4398	23844	27457
4399	23809	27517
4400	23808	27483
4401	23826	27469
4402	23827	27527
4403	23802	27527
4404	23848	27479
4405	23837	27536
4406	23808	27550
4407	23845	27507
4408	23839	27530
4409	23822	27550
4410	23805	27512
4411	23870	27566
4412	23807	27520
4413	23863	27491
4414	23824	27535
4415	23801	27536
4416	23831	27493
4417	23835	27540
4418	23796	27565
4419	23848	27508
4420	23868	27552
4421	23819	27579
4422	23854	27523
4423	23837	27545
4424	23819	27584
4425	23843	27541
4426	23878	27517
4427	23843	27589
4428	23816	27573
4429	23854	27535
4430	23857	27585
4431	23836	27608
4432	23873	27564
4433	23902	27611
4434	23846	27636
4435	23878	27600
4436	23882	27590
4437	23899	27629
4438	23863	27672
4439	23856	27667
4440	23901	27636
4441	23900	27680
4442	23867	27700
4443	23916	27638
4444	23893	27654
4445	23886	27712
4446	23878	27661
4447	23927	27651
4448	23889	27700
4449	23859	27705
4450	23899	27661
4451	23899	27708
4452	23883	27720
4453	23920	27690
4454	23928	27712
4455	23893	27752
4456	23917	27692
4457	23917	27702
4458	23894	27761
4459	23902	27716
4460	23952	27707
4461	23918	27760
4462	23897	27739
4463	23934	27708
4464	23921	27761
4465	23900	27764
4466	23937	27717
4467	23956	27758
4468	23924	27778
4469	23896	27738
4470	23928	27709
4471	23925	27764
4472	23904	27795
4473	23926	27742
4474	23963	27730
4475	23955	27762
4476	23918	27805
4477	23909	27756
4478	23930	27744
4479	23944	27806
4480	23908	27817
4481	23966	27788
4482	23980	27810
4483	23942	27847
4484	23950	27822
4485	23966	27792
4486	23968	27849
4487	23945	27886
4488	23979	27834
4489	24022	27850
4490	23969	27903
4491	23958	27855
4492	23979	27829
4493	23954	27897
4494	23954	27869
4495	24011	27835
4496	23982	27894
4497	23950	27893
4498	23986	27858
4499	23988	27909
4500	23969	27917
4501	23974	27885
4502	24015	27858
4503	24007	27916
4504	23959	27934
4505	24007	27873
4506	24014	27925
4507	23975	27950
4508	23988	27908
4509	23978	27922
4510	24028	27881
4511	24012	27946
4512	23978	27958
4513	24032	27911
4514	24012	27945
4515	23997	27990
4516	24018	27935
4517	24048	27926
4518	24012	27978
4519	24000	27927
4520	24011	27901
4521	23977	27939
4522	23959	27899
4523	24004	27827
4524	23981	27855
4525	23922	27841
4526	23960	27774
4527	23940	27767
4528	23900	27764
4529	23907	27693
4530	23928	27662
4531	23880	27680
4532	23862	27636
4533	23877	27595
4534	23867	27642
4535	23836	27625
4536	23877	27584
4537	23877	27615
4538	23819	27635
4539	23879	27590
4540	23870	27618
4541	23847	27644
4542	23872	27588
4543	23906	27592
4544	23854	27624
4545	23843	27601
4546	23867	27556
4547	23869	27605
4548	23834	27612
4549	23861	27564
4550	23887	27557
4551	23842	27598
4552	23813	27575
4553	23851	27524
4554	23844	27542
4555	23821	27571
4556	23811	27518
4557	23849	27472
4558	23840	27531
4559	23787	27540
4560	23847	27474
4561	23830	27467
4562	23808	27522
4563	23789	27486
4564	23836	27454
4565	23837	27518
4566	23793	27528
4567	23835	27484
4568	23834	27490
4569	23815	27548
4570	23813	27523
4571	23868	27502
4572	23840	27567
4573	23806	27569
4574	23852	27540
4575	23850	27586
4576	23830	27606
4577	23864	27557
4578	23878	27594
4579	23841	27637
4580	23870	27607
4581	23869	27594
4582	23857	27651
4583	23851	27607
4584	23907	27594
4585	23859	27668
4586	23848	27629
4587	23875	27598
4588	23871	27658
4589	23845	27668
4590	23877	27622
4591	23905	27612
4592	23861	27668
4593	23846	27654
4594	23890	27624
4595	23880	27656
4596	23864	27684
4597	23874	27637
4598	23902	27613
4599	23872	27665
4600	23852	27676
4601	23882	27636
4602	23885	27650
4603	23865	27690
4604	23850	27663
4605	23906	27620
4606	23902	27682
4607	23867	27699
4608	23902	27652
4609	23907	27657
4610	23885	27726
4611	23889	27672
4612	23939	27669
4613	23893	27722
4614	23884	27695
4615	23913	27672
4616	23916	27727
4617	23884	27733
4618	23932	27687
4619	23941	27741
4620	23888	27752
4621	23932	27707
4622	23932	27702
4623	23908	27769
4624	23912	27725
4625	23962	27718
4626	23917	27777
4627	23906	27744
4628	23948	27720
4629	23938	27774
4630	23910	27784
4631	23929	27732
4632	23966	27718
4633	23926	27768
4634	23897	27766
4635	23936	27719
4636	23937	27756
4637	23907	27781
4638	23916	27743
4639	23953	27712
4640	23932	27775
4641	23908	27784
4642	23947	27726
4643	23928	27737
4644	23927	27777
4645	23897	27762
4646	23954	27713
4647	23946	27762
4648	23910	27781
4649	23925	27738
4650	23937	27709
4651	23937	27769
4652	23891	27781
4653	23945	27742
4654	23955	27761
4655	23910	27789
4656	23944	27740
4657	23935	27731
4658	23928	27788
4659	23918	27737
4660	23960	27716
4661	23920	27779
4662	23904	27738
4663	23949	27710
4664	23934	27760
4665	23898	27755
4666	23948	27711
4667	23949	27774
4668	23909	27780
4669	23950	27736
4670	23934	27758
4671	23917	27797
4672	23943	27763
4673	23971	27730
4674	23924	27795
4675	23919	27768
4676	23954	27735
4677	23947	27786
4678	23912	27791
4679	23968	27747
4680	23977	27792
4681	23916	27803
4682	23958	27754
4683	23943	27757
4684	23920	27785
4685	23912	27741
4686	23955	27706
4687	23904	27726
4688	23877	27686
4689	23897	27608
4690	23883	27637
4691	23853	27631
4692	23826	27554
4693	23862	27515
4694	23823	27531
4695	23786	27521
4696	23821	27460
4697	23801	27442
4698	23800	27491
4699	23769	27468
4700	23802	27403
4701	23823	27426
4702	23772	27448
4703	23774	27406
4704	23784	27378
4705	23786	27423
4706	23752	27439
4707	23810	27397
4708	23829	27381
4709	23792	27421
4710	23758	27435
4711	23791	27381
4712	23778	27401
4713	23769	27428
4714	23763	27373
4715	23808	27355
4716	23767	27424
4717	23748	27366
4718	23780	27333
4719	23765	27394
4720	23730	27383
4721	23777	27327
4722	23787	27363
4723	23737	27391
4724	23776	27351
4725	23774	27356
4726	23774	27346
4727	23755	27402
4728	23753	27368
4729	23803	27354
4730	23782	27415
4731	23751	27417
4732	23799	27384
4733	23798	27420
4734	23766	27465
4735	23804	27416
4736	23836	27429
4737	23800	27484
4738	23789	27438
4739	23820	27418
4740	23796	27482
4741	23785	27456
4742	23839	27427
4743	23848	27470
4744	23791	27512
4745	23818	27446
4746	23813	27451
4747	23791	27495
4748	23783	27455
4749	23821	27427
4750	23834	27465
4751	23777	27488
4752	23799	27435
4753	23813	27418
4754	23803	27464
4755	23771	27472
4756	23827	27420
4757	23842	27429
4758	23807	27489
4759	23785	27459
4760	23813	27425
4761	23811	27476
4762	23788	27520
4763	23825	27483
4764	23857	27466
4765	23823	27531
4766	23789	27527
4767	23845	27486
4768	23834	27525
4769	23819	27559
4770	23835	27523
4771	23877	27525
4772	23831	27579
4773	23840	27538
4774	23853	27528
4775	23843	27586
4776	23813	27549
4777	23880	27527
4778	23848	27583
4779	23821	27584
4780	23853	27536
4781	23855	27589
4782	23825	27595
4783	23864	27555
4784	23902	27564
4785	23846	27621
4786	23844	27564
4787	23881	27552
4788	23861	27602
4789	23838	27618
4790	23876	27576
4791	23906	27570
4792	23857	27626
4793	23846	27600
4794	23879	27561
4795	23877	27609
4796	23849	27633
4797	23846	27588
4798	23889	27563
4799	23873	27630
4800	23828	27631
4801	23889	27587
4802	23881	27595
4803	23879	27640
4804	23851	27616
4805	23885	27577
4806	23893	27629
4807	23864	27646
4808	23864	27616
4809	23884	27590
4810	23876	27644
4811	23863	27607
4812	23896	27590
4813	23871	27641
4814	23849	27609
4815	23887	27578
4816	23881	27622
4817	23838	27628
4818	23896	27582
4819	23892	27634
4820	23844	27638
4821	23877	27597
4822	23872	27617
4823	23848	27663
4824	23871	27605
4825	23912	27604
4826	23857	27658
4827	23867	27626
4828	23883	27596
4829	23889	27661
4830	23864	27678
4831	23891	27635
4832	23926	27641
4833	23890	27686
4834	23872	27669
4835	23900	27636
4836	23903	27695
4837	23873	27723
4838	23881	27690
4839	23915	27665
4840	23924	27697
4841	23898	27740
4842	23868	27697
4843	23915	27671
4844	23908	27723
4845	23888	27721
4846	23916	27667
4847	23929	27643
4848	23871	27683
4849	23853	27628
4850	23866	27562
4851	23846	27606
4852	23800	27580
4853	23854	27507
4854	23839	27536
4855	23794	27524
4856	23832	27448
4857	23803	27475
4858	23777	27499
4859	23789	27438
4860	23819	27427
4861	23782	27464
4862	23763	27410
4863	23787	27379
4864	23766	27436
4865	23760	27419
4866	23811	27391
4867	23805	27422
4868	23769	27441
4869	23751	27420
4870	23774	27388
4871	23783	27398
4872	23751	27436
4873	23747	27375
4874	23781	27348
4875	23766	27387
4876	23737	27401
4877	23741	27345
4878	23764	27314
4879	23754	27362
4880	23722	27377
4881	23760	27335
4882	23778	27309
4883	23740	27351
4884	23709	27350
4885	23735	27302
4886	23741	27328
4887	23726	27356
4888	23717	27335
4889	23761	27288
4890	23758	27336
4891	23723	27358
4892	23752	27311
4893	23756	27296
4894	23744	27381
4895	23736	27360
4896	23785	27340
4897	23787	27399
4898	23748	27422
4899	23801	27379
4900	23792	27427
4901	23768	27474
4902	23802	27412
4903	23824	27433
4904	23772	27469
4905	23784	27438
4906	23795	27419
4907	23793	27479
4908	23759	27477
4909	23812	27427
4910	23828	27467
4911	23773	27488
4912	23813	27436
4913	23797	27450
4914	23782	27493
4915	23799	27455
4916	23833	27429
4917	23783	27478
4918	23763	27455
4919	23806	27428
4920	23805	27491
4921	23771	27475
4922	23824	27431
4923	23814	27497
4924	23775	27497
4925	23817	27468
4926	23820	27504
4927	23798	27527
4928	23818	27485
4929	23842	27460
4930	23842	27514
4931	23793	27551
4932	23831	27503
4933	23832	27496
4934	23820	27554
4935	23795	27539
4936	23841	27501
4937	23865	27536
4938	23814	27572
4939	23823	27532
4940	23843	27504
4941	23838	27553
4942	23836	27581
4943	23827	27602
4944	23848	27564
4945	23887	27538
4946	23837	27581
4947	23820	27589
4948	23848	27563
4949	23859	27558
4950	23844	27614
4951	23830	27589
4952	23896	27556
4953	23850	27610
4954	23819	27607
4955	23875	27565
4956	23861	27602
4957	23834	27624
4958	23870	27587
4959	23898	27581
4960	23839	27637
4961	23854	27592
4962	23871	27573
4963	23855	27646
4964	23847	27622
4965	23914	27591
4966	23881	27669
4967	23848	27668
4968	23901	27652
4969	23898	27642
4970	23908	27694
4971	23884	27739
4972	23886	27700
4973	23938	27688
4974	23950	27707
4975	23929	27765
4976	23911	27794
4977	23936	27772
4978	23956	27751
4979	23940	27801
4980	23910	27810
4981	23952	27782
4982	23911	27820
4983	23962	27781
4984	23986	27774
4985	23962	27827
4986	23938	27846
4987	23947	27799
4988	23959	27795
4989	23959	27815
4990	23941	27853
4991	23951	27823
4992	23984	27787
4993	23969	27852
4994	23931	27855
4995	23973	27811
4996	23967	27840
4997	23948	27881
4998	23957	27830
4999	23993	27804
5000	23971	27861
5001	23939	27872
5002	23979	27824
5003	23979	27841
5004	23968	27881
5005	23949	27851
5006	24001	27814
5007	23992	27869
5008	23965	27895
5009	23987	27844
5010	23979	27827
5011	23963	27867
5012	23934	27855
5013	23972	27780
5014	23976	27804
5015	23928	27806
5016	23922	27733
5017	23928	27688
5018	23888	27721
5019	23855	27662
5020	23889	27600
5021	23886	27615
5022	23823	27606
5023	23847	27522
5024	23838	27513
5025	23813	27543
5026	23784	27486
5027	23838	27440
5028	23826	27490
5029	23769	27495
5030	23769	27461
5031	23814	27415
5032	23799	27462
5033	23762	27469
5034	23816	27418
5035	23822	27409
5036	23768	27451
5037	23769	27395
5038	23791	27365
5039	23778	27407
5040	23741	27405
5041	23780	27342
5042	23791	27355
5043	23741	27389
5044	23762	27338
5045	23753	27319
5046	23753	27350
5047	23716	27348
5048	23712	27349
5049	23710	27338
5050	23763	27289
5051	23774	27281
5052	23750	27288
5053	23764	27265
5054	23740	27322
5055	23716	27337
5056	23746	27301
5057	23748	27349
5058	23753	27309
5059	23756	27315
5060	23759	27363
5061	23737	27386
5062	23731	27380
5063	23790	27355
5064	23795	27412
5065	23763	27438
5066	23775	27394
5067	23807	27386
5068	23795	27445
5069	23765	27459
5070	23819	27415
5071	23826	27464
5072	23785	27485
5073	23820	27453
5074	23814	27452
5075	23805	27510
5076	23795	27464
5077	23837	27440
5078	23796	27495
5079	23784	27471
5080	23810	27442
5081	23797	27509
5082	23785	27473
5083	23827	27445
5084	23807	27496
5085	23794	27493
5086	23823	27443
5087	23812	27501
5088	23781	27518
5089	23828	27465
5090	23849	27492
5091	23794	27526
5092	23805	27486
5093	23819	27470
5094	23822	27528
5095	23791	27538
5096	23846	27497
5097	23862	27524
5098	23812	27556
5099	23829	27523
5100	23853	27515
5101	23831	27514
5102	23844	27571
5103	23808	27577
5104	23863	27531
5105	23875	27558
5106	23827	27604
5107	23825	27570
5108	23871	27542
5109	23861	27597
5110	23842	27647
5111	23867	27595
5112	23905	27590
5113	23874	27646
5114	23854	27623
5115	23878	27597
5116	23893	27657
5117	23862	27672
5118	23895	27629
5119	23923	27647
5120	23878	27684
5121	23843	27651
5122	23884	27613
5123	23880	27670
5124	23849	27671
5125	23902	27626
5126	23912	27661
5127	23868	27703
5128	23885	27657
5129	23907	27631
5130	23888	27705
5131	23875	27693
5132	23920	27657
5133	23927	27721
5134	23883	27744
5135	23893	27745
5136	23927	27729
5137	23929	27709
5138	23924	27773
5139	23894	27773
5140	23947	27734
5141	23979	27732
5142	23925	27788
5143	23900	27786
5144	23947	27753
5145	23949	27774
5146	23920	27812
5147	23922	27772
5148	23971	27758
5149	23952	27809
5150	23933	27821
5151	23977	27774
5152	23951	27801
5153	23933	27843
5154	23939	27802
5155	23983	27792
5156	23956	27843
5157	23925	27846
5158	23969	27790
5159	23970	27836
5160	23953	27864
5161	23957	27815
5162	23985	27819
5163	23931	27825
5164	23951	27822
5165	23990	27802
5166	24002	27802
5167	23983	27836
5168	23939	27856
5169	23954	27806
5170	23967	27791
5171	23950	27851
5172	23916	27841
5173	23976	27790
5174	23982	27841
5175	23946	27854
5176	23971	27804
5177	23973	27804
5178	23965	27826
5179	23965	27867
5180	23954	27839
5181	23991	27836
5182	23995	27803
5183	23990	27808
5184	23972	27836
5185	23934	27828
5186	23909	27781
5187	23934	27735
5188	23928	27707
5189	23905	27731
5190	23870	27710
5191	23876	27644
5192	23913	27579
5193	23891	27562
5194	23855	27604
5195	23837	27598
5196	23805	27575
5197	23839	27539
5198	23843	27511
5199	23832	27520
5200	23808	27561
5201	23818	27520
5202	23840	27493
5203	23864	27520
5204	23804	27552
5205	23808	27497
5206	23824	27465
5207	23830	27524
5208	23792	27525
5209	23797	27466
5210	23842	27433
5211	23826	27453
5212	23783	27475
5213	23771	27431
5214	23791	27388
5215	23783	27403
5216	23787	27438
5217	23746	27438
5218	23790	27383
5219	23805	27403
5220	23748	27446
5221	23790	27399
5222	23779	27372
5223	23785	27375
5224	23775	27394
5225	23791	27367
5226	23776	27419
5227	23748	27437
5228	23799	27387
5229	23807	27406
5230	23762	27452
5231	23789	27410
5232	23798	27394
5233	23803	27465
5234	23777	27499
5235	23818	27450
5236	23849	27472
5237	23795	27524
5238	23795	27527
5239	23837	27493
5240	23822	27514
5241	23805	27563
5242	23825	27523
5243	23863	27511
5244	23828	27561
5245	23807	27533
5246	23835	27497
5247	23821	27572
5248	23801	27558
5249	23851	27512
5250	23854	27553
5251	23820	27564
5252	23837	27572
5253	23835	27569
5254	23829	27561
5255	23812	27575
5256	23814	27579
5257	23817	27550
5258	23841	27549
5259	23837	27580
5260	23832	27567
5261	23813	27590
5262	23867	27538
5263	23858	27529
5264	23846	27586
5265	23830	27607
5266	23823	27562
5267	23872	27556
5268	23868	27597
5269	23828	27616
5270	23860	27560
5271	23845	27627
5272	23823	27637
5273	23863	27602
5274	23893	27587
5275	23848	27627
5276	23865	27589
5277	23861	27606
5278	23826	27641
5279	23883	27573
5280	23882	27624
5281	23845	27652
5282	23853	27614
5283	23885	27611
5284	23873	27626
5285	23885	27628
5286	23860	27670
5287	23877	27628
5288	23898	27607
5289	23898	27655
5290	23830	27653
5291	23882	27610
5292	23890	27659
5293	23852	27689
5294	23891	27630
5295	23908	27650
5296	23867	27684
5297	23887	27629
5298	23892	27679
5299	23864	27692
5300	23909	27643
5301	23913	27696
5302	23867	27704
5303	23897	27657
5304	23909	27719
5305	23872	27737
5306	23863	27717
5307	23913	27659
5308	23922	27704
5309	23884	27732
5310	23907	27677
5311	23898	27698
5312	23882	27735
5313	23890	27683
5314	23937	27674
5315	23899	27735
5316	23866	27736
5317	23919	27679
5318	23924	27735
5319	23886	27758
5320	23885	27708
5321	23936	27685
5322	23913	27743
5323	23881	27739
5324	23935	27759
5325	23905	27724
5326	23922	27701
5327	23919	27748
5328	23896	27754
5329	23940	27693
5330	23928	27750
5331	23901	27760
5332	23921	27704
5333	23933	27743
5334	23901	27768
5335	23919	27707
5336	23950	27699
5337	23906	27757
5338	23891	27711
5339	23926	27703
5340	23914	27719
5341	23903	27768
5342	23894	27732
5343	23955	27706
5344	23917	27759
5345	23903	27775
5346	23940	27732
5347	23917	27735
5348	23899	27764
5349	23891	27695
5350	23926	27654
5351	23873	27690
5352	23851	27635
5353	23865	27573
5354	23852	27603
5355	23844	27533
5356	23826	27554
5357	23786	27521
5358	23805	27478
5359	23826	27439
5360	23793	27477
5361	23761	27464
5362	23791	27398
5363	23785	27435
5364	23751	27453
5365	23798	27392
5366	23779	27374
5367	23776	27379
5368	23786	27377
5369	23762	27430
5370	23748	27418
5371	23778	27367
5372	23802	27357
5373	23762	27382
5374	23738	27404
5375	23738	27370
5376	23762	27327
5377	23761	27380
5378	23735	27385
5379	23766	27330
5380	23791	27337
5381	23744	27386
5382	23721	27343
5383	23751	27310
5384	23741	27327
5385	23733	27366
5386	23730	27320
5387	23768	27298
5388	23750	27351
5389	23717	27359
5390	23749	27309
5391	23755	27332
5392	23760	27369
5393	23726	27335
5394	23759	27306
5395	23760	27364
5396	23727	27396
5397	23770	27355
5398	23790	27374
