"Data Set 1:Time(s)","Data Set 1:Force(N)","Data Set 1:Respiration Rate(bpm)","Data Set 2:Time(s)","Data Set 2:Force(N)","Data Set 2:Respiration Rate(bpm)","Data Set 3:Time(s)","Data Set 3:Force(N)","Data Set 3:Respiration Rate(bpm)","Data Set 4:Time(s)","Data Set 4:Force(N)","Data Set 4:Respiration Rate(bpm)","Data Set 5:Time(s)","Data Set 5:Force(N)","Data Set 5:Respiration Rate(bpm)"
3.1000000000000001,11.43902587890625,,1.55,18.076911926269531,,3.1000000000000001,11.390480041503906,,3.1000000000000001,7.8517990112304688,,3.1000000000000001,1.3416595458984375,
3.2000000000000002,11.689414978027344,,1.6000000000000001,17.783088684082031,,3.2000000000000002,12.090545654296875,,3.2000000000000002,7.6193008422851562,,3.2000000000000002,1.1142654418945312,
3.2999999999999998,12.366485595703125,,1.6499999999999999,17.504592895507812,,3.2999999999999998,12.706298828125,,3.2999999999999998,7.3484649658203125,,3.2999999999999998,0.95074462890625,
3.3999999999999999,13.582664489746094,,1.7,17.458602905273438,,3.3999999999999999,13.431922912597656,,3.3999999999999999,7.0342025756835938,,3.3999999999999999,0.8281097412109375,
3.5,14.793739318847656,,1.75,17.392173767089844,,3.5,14.195869445800781,,3.5,6.6151809692382812,,3.5,0.7718963623046875,
3.6000000000000001,15.777412414550781,,1.8,17.220985412597656,,3.6000000000000001,14.798851013183594,,3.6000000000000001,6.2447052001953125,,3.6000000000000001,0.7259063720703125,
3.7000000000000002,16.592460632324219,,1.8500000000000001,16.791748046875,,3.7000000000000002,15.340507507324219,,3.7000000000000002,6.0326461791992188,,3.7000000000000002,0.6799163818359375,
3.7999999999999998,17.259311676025391,,1.8999999999999999,16.556686401367188,,3.7999999999999998,16.109565734863281,,3.7999999999999998,5.864013671875,,3.7999999999999998,0.66970062255859375,
3.8999999999999999,17.800971984863281,,1.95,16.556686401367188,,3.8999999999999999,17.070243835449219,,3.8999999999999999,5.6953811645507812,,3.8999999999999999,0.6722564697265625,
4,18.600688934326172,,2,16.73553466796875,,4,18.007926940917969,,4,5.542083740234375,,4,0.6620330810546875,
